subscription_id,idempotency_key,owner_student_id,plan_type,plan_name,classes_per_month,classes_remaining,amount_ils,billing_frequency,status,created_at,updated_at
18660,user_subscription_details::18660,6766,solo,Monthly_55,16,2,0.00,monthly,cancelled,2025-12-04 15:53:00+05:30,2026-01-04 15:53:01+05:30
18661,user_subscription_details::18661,6767,solo,Monthly_55,16,1,0.00,monthly,cancelled,2025-12-04 15:53:00+05:30,2026-01-04 15:53:01+05:30
18662,user_subscription_details::18662,7367,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,active,2025-12-04 16:15:07+05:30,2026-02-18 19:36:45+05:30
18663,user_subscription_details::18663,6026,solo,Up to 4 lessons per month / 25-minute lesson,32,5,109.00,monthly,cancelled,2025-12-04 17:06:19+05:30,2026-03-03 02:43:14+05:30
18664,user_subscription_details::18664,6702,solo,Up to 4 lessons per month / 25-minute lesson,48,16,109.00,monthly,cancelled,2025-12-04 17:39:03+05:30,2025-12-07 16:41:37+05:30
18665,user_subscription_details::18665,7397,solo,Monthly,32,1,0.00,monthly,active,2025-12-04 19:00:19+05:30,2026-02-18 17:47:25+05:30
18666,user_subscription_details::18666,4771,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 00:01:00+05:30,2026-02-20 00:01:01+05:30
18667,user_subscription_details::18667,2798,solo,Monthly,32,6,0.00,monthly,cancelled,2025-12-05 00:01:00+05:30,2026-01-05 00:01:00+05:30
18668,user_subscription_details::18668,4764,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 00:01:00+05:30,2026-02-06 00:01:00+05:30
18669,user_subscription_details::18669,4117,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-05 00:01:00+05:30,2026-01-05 00:01:00+05:30
18670,user_subscription_details::18670,2011,solo,Monthly,32,10,0.00,monthly,cancelled,2025-12-05 00:02:00+05:30,2026-01-05 00:02:01+05:30
18671,user_subscription_details::18671,1583,solo,Monthly,16,4,0.00,monthly,cancelled,2025-12-05 00:03:00+05:30,2026-01-05 00:03:01+05:30
18672,user_subscription_details::18672,2550,solo,Monthly,80,20,0.00,monthly,cancelled,2025-12-05 00:03:00+05:30,2026-01-05 00:03:01+05:30
18673,user_subscription_details::18673,1931,solo,Monthly_40,16,6,0.00,monthly,cancelled,2025-12-05 00:03:00+05:30,2026-01-05 00:03:01+05:30
18674,user_subscription_details::18674,4119,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-05 00:03:00+05:30,2026-01-05 00:03:01+05:30
18675,user_subscription_details::18675,4752,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-05 00:04:00+05:30,2026-01-05 00:04:01+05:30
18676,user_subscription_details::18676,3992,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-05 00:04:00+05:30,2026-01-05 00:04:01+05:30
18677,user_subscription_details::18677,6206,solo,Up to 4 lessons per month / 25-minute lesson,16,4,109.00,monthly,cancelled,2025-12-05 02:25:23+05:30,2026-01-05 02:09:57+05:30
18678,user_subscription_details::18678,6771,solo,Up to 4 lessons per month / 25-minute lesson,32,4,109.00,monthly,cancelled,2025-12-05 02:25:25+05:30,2026-01-05 02:09:57+05:30
18679,user_subscription_details::18679,6602,solo,Up to 4 lessons per month / 25-minute lesson,16,1,109.00,monthly,cancelled,2025-12-05 02:25:26+05:30,2026-01-05 02:09:57+05:30
18680,user_subscription_details::18680,6774,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,pending,2025-12-05 02:25:27+05:30,2025-12-31 18:26:13+05:30
18681,user_subscription_details::18681,7398,solo,Up to 4 lessons per month / 25-minute lesson,16,4,109.00,monthly,cancelled,2025-12-05 02:25:28+05:30,2026-01-05 02:09:59+05:30
18682,user_subscription_details::18682,6778,solo,Up to 4 lessons per month / 25-minute lesson,48,9,109.00,monthly,cancelled,2025-12-05 02:25:29+05:30,2026-01-05 02:26:02+05:30
18683,user_subscription_details::18683,5847,solo,Up to 4 lessons per month / 25-minute lesson,16,1,109.00,monthly,cancelled,2025-12-05 02:26:15+05:30,2026-01-05 02:09:56+05:30
18684,user_subscription_details::18684,4949,solo,Monthly,32,6,0.00,monthly,cancelled,2025-12-05 05:04:01+05:30,2026-01-05 05:05:00+05:30
18685,user_subscription_details::18685,3931,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-12-05 07:36:01+05:30,2026-01-05 07:37:00+05:30
18686,user_subscription_details::18686,7399,solo,Up to 4 lessons per month / 25-minute lesson,48,0,109.00,monthly,cancelled,2025-12-05 07:46:07+05:30,2026-02-04 08:00:00+05:30
18687,user_subscription_details::18687,6191,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-05 07:58:01+05:30,2026-01-05 07:59:00+05:30
18688,user_subscription_details::18688,6190,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-05 07:58:01+05:30,2026-01-05 07:59:00+05:30
18689,user_subscription_details::18689,7400,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-05 08:32:02+05:30,2026-01-04 02:09:36+05:30
18690,user_subscription_details::18690,7401,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-05 08:37:02+05:30,2025-12-31 17:42:29+05:30
18691,user_subscription_details::18691,5477,solo,Monthly,48,1,0.00,monthly,cancelled,2025-12-05 08:54:00+05:30,2026-01-05 08:54:00+05:30
18692,user_subscription_details::18692,5478,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-05 08:55:01+05:30,2026-01-05 08:56:01+05:30
18693,user_subscription_details::18693,7402,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,cancelled,2025-12-05 09:08:29+05:30,2026-01-04 02:15:50+05:30
18694,user_subscription_details::18694,7403,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-05 10:05:30+05:30,2026-01-04 02:15:51+05:30
18695,user_subscription_details::18695,6193,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-05 10:26:00+05:30,2026-01-05 10:26:01+05:30
18696,user_subscription_details::18696,5540,solo,Monthly,16,2,0.00,monthly,cancelled,2025-12-05 10:27:00+05:30,2026-01-05 10:27:00+05:30
18697,user_subscription_details::18697,5862,solo,Monthly,32,1,0.00,monthly,cancelled,2025-12-05 11:23:00+05:30,2026-01-05 11:23:01+05:30
18698,user_subscription_details::18698,5861,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 11:24:00+05:30,2026-01-05 11:25:00+05:30
18699,user_subscription_details::18699,7404,solo,Monthly,48,0,0.00,monthly,cancelled,2025-12-05 11:26:20+05:30,2026-02-04 11:26:00+05:30
18700,user_subscription_details::18700,7405,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,cancelled,2025-12-05 11:42:41+05:30,2026-01-04 02:15:51+05:30
18701,user_subscription_details::18701,6033,solo,Monthly,16,0,0.00,monthly,active,2025-12-05 11:49:00+05:30,2026-02-05 07:37:25+05:30
18702,user_subscription_details::18702,7406,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-05 11:54:46+05:30,2026-01-04 02:15:51+05:30
18703,user_subscription_details::18703,7407,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 11:56:04+05:30,2026-01-05 11:57:00+05:30
18704,user_subscription_details::18704,5484,solo,Monthly_55,16,9,0.00,monthly,cancelled,2025-12-05 11:58:00+05:30,2026-01-05 11:58:00+05:30
18705,user_subscription_details::18705,6773,solo,Up to 4 lessons per month / 25-minute lesson,16,2,109.00,monthly,cancelled,2025-12-05 12:11:03+05:30,2026-02-17 18:39:03+05:30
18706,user_subscription_details::18706,5985,solo,Up to 4 lessons per month / 25-minute lesson,32,2,109.00,monthly,cancelled,2025-12-05 12:23:03+05:30,2025-12-11 02:49:23+05:30
18707,user_subscription_details::18707,6195,solo,Monthly,48,3,0.00,monthly,cancelled,2025-12-05 12:36:00+05:30,2026-01-05 12:36:01+05:30
18708,user_subscription_details::18708,7410,solo,Up to 4 lessons per month / 25-minute lesson,32,2,109.00,monthly,pending,2025-12-05 12:45:51+05:30,2026-01-18 09:17:50+05:30
18709,user_subscription_details::18709,7411,solo,Up to 4 lessons per month / 25-minute lesson,48,4,109.00,monthly,cancelled,2025-12-05 13:27:18+05:30,2026-01-04 02:15:52+05:30
18710,user_subscription_details::18710,5487,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-05 13:37:00+05:30,2026-01-05 13:37:01+05:30
18711,user_subscription_details::18711,5490,solo,Monthly,32,6,0.00,monthly,cancelled,2025-12-05 13:42:00+05:30,2026-02-07 13:42:00+05:30
18712,user_subscription_details::18712,7412,solo,Monthly_40,32,0,0.00,monthly,cancelled,2025-12-05 13:53:06+05:30,2026-01-05 13:54:01+05:30
18713,user_subscription_details::18713,6159,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 14:23:00+05:30,2026-01-05 14:23:00+05:30
18714,user_subscription_details::18714,6549,solo,Up to 4 lessons per month / 25-minute lesson,80,20,109.00,monthly,active,2025-12-05 14:24:37+05:30,2025-12-05 14:24:37+05:30
18715,user_subscription_details::18715,6161,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-05 14:25:01+05:30,2026-01-05 14:26:00+05:30
18716,user_subscription_details::18716,6776,solo,Monthly,32,7,0.00,monthly,cancelled,2025-12-05 14:57:01+05:30,2026-01-05 14:58:00+05:30
18717,user_subscription_details::18717,6777,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-05 14:57:01+05:30,2026-01-05 14:58:00+05:30
18718,user_subscription_details::18718,6779,solo,Up to 4 lessons per month / 25-minute lesson,32,7,109.00,monthly,cancelled,2025-12-05 15:05:03+05:30,2026-01-22 10:32:03+05:30
18719,user_subscription_details::18719,6148,solo,Up to 4 lessons per month / 25-minute lesson,16,4,109.00,monthly,cancelled,2025-12-05 15:13:55+05:30,2026-01-04 02:15:52+05:30
18720,user_subscription_details::18720,6781,solo,Monthly,48,5,0.00,monthly,cancelled,2025-12-05 15:23:01+05:30,2026-01-05 15:24:00+05:30
18721,user_subscription_details::18721,2199,solo,Monthly,16,0,0.00,monthly,pending,2025-12-05 16:16:00+05:30,2026-02-27 11:10:55+05:30
18722,user_subscription_details::18722,5625,solo,Up to 4 lessons per month / 25-minute lesson,32,11,109.00,monthly,cancelled,2025-12-05 17:05:04+05:30,2025-12-09 10:15:27+05:30
18723,user_subscription_details::18723,5221,solo,Monthly,16,16,0.00,monthly,cancelled,2025-12-05 17:06:01+05:30,2026-01-05 17:07:01+05:30
18724,user_subscription_details::18724,6452,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-05 17:42:01+05:30,2026-02-05 17:42:01+05:30
18725,user_subscription_details::18725,4760,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-05 17:44:00+05:30,2026-01-05 17:44:00+05:30
18726,user_subscription_details::18726,6453,solo,Monthly,16,2,0.00,monthly,cancelled,2025-12-05 17:44:01+05:30,2026-02-05 17:44:01+05:30
18727,user_subscription_details::18727,6451,solo,Monthly,16,4,0.00,monthly,cancelled,2025-12-05 17:45:01+05:30,2026-02-05 17:45:01+05:30
18728,user_subscription_details::18728,6788,solo,Up to 4 lessons per month / 25-minute lesson,32,9,109.00,monthly,cancelled,2025-12-05 18:18:03+05:30,2025-12-27 19:57:06+05:30
18729,user_subscription_details::18729,7415,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-05 18:19:01+05:30,2026-02-04 08:00:01+05:30
18730,user_subscription_details::18730,3586,solo,Monthly,32,10,0.00,monthly,cancelled,2025-12-05 18:23:00+05:30,2026-01-05 18:23:00+05:30
18731,user_subscription_details::18731,2387,solo,Monthly_40,32,8,0.00,monthly,cancelled,2025-12-05 18:37:00+05:30,2026-01-28 11:58:39+05:30
18732,user_subscription_details::18732,4130,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-06 00:01:01+05:30,2026-01-06 00:02:00+05:30
18733,user_subscription_details::18733,2602,solo,Monthly_40,32,3,0.00,monthly,cancelled,2025-12-06 00:01:01+05:30,2026-01-06 00:02:00+05:30
18734,user_subscription_details::18734,1573,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-12-06 00:01:01+05:30,2026-01-06 00:02:00+05:30
18735,user_subscription_details::18735,3910,solo,Monthly_55,16,3,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18736,user_subscription_details::18736,1292,solo,Monthly,32,6,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18737,user_subscription_details::18737,1774,solo,Monthly_40,16,4,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18738,user_subscription_details::18738,1775,solo,Monthly_40,16,4,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18739,user_subscription_details::18739,2207,solo,Monthly,64,10,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-25 09:23:55+05:30
18740,user_subscription_details::18740,1626,solo,Monthly_40,16,2,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18741,user_subscription_details::18741,1306,solo,Monthly,16,6,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:00+05:30
18742,user_subscription_details::18742,1585,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-06 00:01:02+05:30,2026-01-06 00:02:01+05:30
18743,user_subscription_details::18743,2951,solo,Monthly,16,56,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18744,user_subscription_details::18744,2309,solo,Monthly,32,117,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18745,user_subscription_details::18745,3933,solo,Monthly,16,2,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18746,user_subscription_details::18746,4129,solo,Monthly,32,3,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18747,user_subscription_details::18747,4320,solo,Monthly,16,12,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18748,user_subscription_details::18748,4500,solo,Monthly,32,3,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-02-28 02:10:02+05:30
18749,user_subscription_details::18749,4774,solo,Monthly,48,17,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18750,user_subscription_details::18750,5065,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18751,user_subscription_details::18751,5066,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-02-06 00:02:00+05:30
18752,user_subscription_details::18752,5067,solo,Monthly,32,0,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-02-06 00:02:00+05:30
18753,user_subscription_details::18753,5071,solo,Monthly_40,16,0,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-03-01 02:57:45+05:30
18754,user_subscription_details::18754,5076,solo,Monthly_55,16,4,0.00,monthly,cancelled,2025-12-06 00:02:00+05:30,2026-01-06 00:02:01+05:30
18755,user_subscription_details::18755,2700,solo,Monthly_25,32,4,0.00,monthly,cancelled,2025-12-06 02:25:04+05:30,2026-01-06 02:25:05+05:30
18756,user_subscription_details::18756,6795,solo,Up to 4 lessons per month / 25-minute lesson,48,2,109.00,monthly,cancelled,2025-12-06 02:25:07+05:30,2026-01-06 02:25:14+05:30
18757,user_subscription_details::18757,6796,solo,Up to 4 lessons per month / 25-minute lesson,32,3,109.00,monthly,cancelled,2025-12-06 02:25:07+05:30,2026-01-06 02:25:14+05:30
18758,user_subscription_details::18758,6281,solo,Up to 4 lessons per month / 25-minute lesson,32,3,109.00,monthly,active,2025-12-06 02:25:07+05:30,2025-12-10 11:36:01+05:30
18759,user_subscription_details::18759,6197,solo,Up to 4 lessons per month / 25-minute lesson,32,9,109.00,monthly,cancelled,2025-12-06 02:25:08+05:30,2026-01-06 02:25:05+05:30
18760,user_subscription_details::18760,6803,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,pending,2025-12-06 02:25:09+05:30,2025-12-07 06:34:43+05:30
18761,user_subscription_details::18761,6801,solo,Up to 4 lessons per month / 25-minute lesson,48,1,109.00,monthly,active,2025-12-06 02:25:09+05:30,2025-12-14 18:32:59+05:30
18762,user_subscription_details::18762,6805,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,cancelled,2025-12-06 02:25:10+05:30,2026-01-06 02:25:15+05:30
18763,user_subscription_details::18763,5495,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-06 07:32:00+05:30,2026-01-06 07:32:00+05:30
18764,user_subscription_details::18764,5337,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-06 07:40:01+05:30,2026-01-06 07:41:00+05:30
18765,user_subscription_details::18765,6792,solo,Up to 4 lessons per month / 25-minute lesson,32,1,109.00,monthly,pending,2025-12-06 08:28:03+05:30,2025-12-09 16:07:25+05:30
18766,user_subscription_details::18766,3448,solo,Monthly,32,3,0.00,monthly,cancelled,2025-12-06 08:36:01+05:30,2026-01-06 08:37:00+05:30
18767,user_subscription_details::18767,5080,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,active,2025-12-06 09:25:04+05:30,2026-01-02 16:11:03+05:30
18768,user_subscription_details::18768,6794,solo,Up to 4 lessons per month / 25-minute lesson,64,7,109.00,monthly,cancelled,2025-12-06 09:42:04+05:30,2026-01-06 02:30:03+05:30
18769,user_subscription_details::18769,5287,solo,Monthly,48,1,0.00,monthly,cancelled,2025-12-06 10:07:00+05:30,2026-01-06 10:07:01+05:30
18770,user_subscription_details::18770,6160,solo,Up to 4 lessons per month / 25-minute lesson,32,5,109.00,monthly,cancelled,2025-12-06 11:03:03+05:30,2026-02-06 02:28:13+05:30
18771,user_subscription_details::18771,5829,solo,Up to 4 lessons per month / 25-minute lesson,32,9,109.00,monthly,cancelled,2025-12-06 11:19:03+05:30,2026-02-06 02:28:13+05:30
18772,user_subscription_details::18772,6797,solo,Monthly,80,4,0.00,monthly,cancelled,2025-12-06 11:28:00+05:30,2026-01-06 11:28:01+05:30
18773,user_subscription_details::18773,6205,solo,Monthly,64,0,0.00,monthly,pending,2025-12-06 12:17:01+05:30,2025-12-07 08:52:45+05:30
18774,user_subscription_details::18774,6798,solo,Up to 4 lessons per month / 25-minute lesson,16,1,109.00,monthly,cancelled,2025-12-06 13:53:03+05:30,2026-01-06 02:30:04+05:30
18775,user_subscription_details::18775,6799,solo,Monthly,48,1,0.00,monthly,cancelled,2025-12-06 13:58:00+05:30,2026-01-06 13:58:46+05:30
18776,user_subscription_details::18776,6800,solo,Monthly,32,3,0.00,monthly,cancelled,2025-12-06 13:59:00+05:30,2026-01-06 13:59:00+05:30
18777,user_subscription_details::18777,6802,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-06 14:21:03+05:30,2025-12-11 07:42:12+05:30
18778,user_subscription_details::18778,6804,solo,Monthly_40,16,0,0.00,monthly,pending,2025-12-06 15:03:00+05:30,2025-12-07 06:35:01+05:30
18779,user_subscription_details::18779,4974,solo,Monthly_55,16,1,0.00,monthly,cancelled,2025-12-06 16:22:00+05:30,2026-01-06 16:22:00+05:30
18780,user_subscription_details::18780,5163,solo,Monthly,64,0,0.00,monthly,cancelled,2025-12-06 16:55:00+05:30,2026-01-06 16:55:01+05:30
18781,user_subscription_details::18781,7424,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-06 17:40:33+05:30,2026-01-05 02:09:59+05:30
18782,user_subscription_details::18782,7425,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,cancelled,2025-12-06 17:46:41+05:30,2026-01-05 02:09:59+05:30
18783,user_subscription_details::18783,4906,solo,Monthly,16,2,0.00,monthly,cancelled,2025-12-07 00:00:00+05:30,2026-01-07 00:00:01+05:30
18784,user_subscription_details::18784,2205,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-07 00:01:00+05:30,2025-12-19 02:16:15+05:30
18785,user_subscription_details::18785,1925,solo,Monthly,32,3,0.00,monthly,cancelled,2025-12-07 00:01:00+05:30,2026-01-07 00:01:28+05:30
18786,user_subscription_details::18786,3554,solo,Monthly_55,32,0,0.00,monthly,cancelled,2025-12-07 00:02:00+05:30,2026-01-07 00:02:28+05:30
18787,user_subscription_details::18787,1452,solo,Monthly_40,32,8,0.00,monthly,cancelled,2025-12-07 00:02:00+05:30,2026-01-07 00:02:28+05:30
18788,user_subscription_details::18788,1780,solo,Monthly_40,32,2,0.00,monthly,cancelled,2025-12-07 00:02:00+05:30,2026-01-07 00:02:29+05:30
18789,user_subscription_details::18789,2605,solo,Monthly,48,0,0.00,monthly,cancelled,2025-12-07 00:02:00+05:30,2026-01-07 00:02:29+05:30
18790,user_subscription_details::18790,2606,solo,Monthly,48,0,0.00,monthly,cancelled,2025-12-07 00:02:00+05:30,2026-01-07 00:02:29+05:30
18791,user_subscription_details::18791,1440,solo,Monthly,32,8,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18792,user_subscription_details::18792,1685,solo,Monthly_40,16,4,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18793,user_subscription_details::18793,1688,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18794,user_subscription_details::18794,1790,solo,Monthly,16,4,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18795,user_subscription_details::18795,1687,solo,Monthly,16,0,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18796,user_subscription_details::18796,3722,solo,Monthly,48,7,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18797,user_subscription_details::18797,4512,solo,Monthly,32,2,0.00,monthly,cancelled,2025-12-07 00:03:00+05:30,2026-01-07 00:03:00+05:30
18798,user_subscription_details::18798,5759,solo,Up to 4 lessons per month / 25-minute lesson,32,7,109.00,monthly,cancelled,2025-12-07 02:23:01+05:30,2025-12-07 02:26:26+05:30
18799,user_subscription_details::18799,1408,solo,Up to 4 lessons per month / 25-minute lesson,16,7,109.00,monthly,cancelled,2025-12-07 02:23:01+05:30,2025-12-07 02:26:27+05:30
18800,user_subscription_details::18800,5742,solo,Up to 4 lessons per month / 25-minute lesson,32,16,109.00,monthly,cancelled,2025-12-07 02:23:01+05:30,2025-12-07 02:26:29+05:30
18801,user_subscription_details::18801,5886,solo,Up to 4 lessons per month / 25-minute lesson,32,4,109.00,monthly,cancelled,2025-12-07 02:23:01+05:30,2025-12-07 02:26:31+05:30
18802,user_subscription_details::18802,6227,solo,Up to 4 lessons per month / 25-minute lesson,48,22,109.00,monthly,cancelled,2025-12-07 02:23:01+05:30,2025-12-07 02:25:32+05:30
18803,user_subscription_details::18803,6231,solo,Up to 4 lessons per month / 25-minute lesson,16,0,109.00,monthly,cancelled,2025-12-07 02:23:02+05:30,2025-12-07 02:25:32+05:30
18804,user_subscription_details::18804,6233,solo,Up to 4 lessons per month / 25-minute lesson,48,24,109.00,monthly,cancelled,2025-12-07 02:23:02+05:30,2025-12-07 02:25:32+05:30
18805,user_subscription_details::18805,6220,solo,Monthly_25,48,2,0.00,monthly,pending,2025-12-07 02:25:31+05:30,2025-12-29 12:02:42+05:30
18806,user_subscription_details::18806,6231,solo,Up to 4 lessons per month / 25-minute lesson,16,4,109.00,monthly,pending,2025-12-07 02:25:32+05:30,2025-12-07 16:02:24+05:30
18807,user_subscription_details::18807,6227,solo,Up to 4 lessons per month / 25-minute lesson,48,12,109.00,monthly,cancelled,2025-12-07 02:25:32+05:30,2026-01-07 02:12:33+05:30
18808,user_subscription_details::18808,6233,solo,Up to 4 lessons per month / 25-minute lesson,48,12,109.00,monthly,cancelled,2025-12-07 02:25:32+05:30,2026-01-07 02:12:33+05:30
18809,user_subscription_details::18809,6813,solo,Up to 4 lessons per month / 25-minute lesson,48,1,109.00,monthly,pending,2025-12-07 02:25:35+05:30,2026-01-11 16:04:06+05:30
18810,user_subscription_details::18810,6815,solo,Up to 4 lessons per month / 25-minute lesson,32,5,109.00,monthly,cancelled,2025-12-07 02:25:35+05:30,2026-01-07 02:12:33+05:30
18811,user_subscription_details::18811,6818,solo,Up to 4 lessons per month / 25-minute lesson,16,2,109.00,monthly,cancelled,2025-12-07 02:25:36+05:30,2026-01-07 02:28:04+05:30
18812,user_subscription_details::18812,5759,solo,Up to 4 lessons per month / 25-minute lesson,32,11,109.00,monthly,cancelled,2025-12-07 02:26:26+05:30,2026-01-07 02:12:32+05:30
18813,user_subscription_details::18813,5869,solo,Monthly_55,32,0,0.00,monthly,cancelled,2025-12-07 02:26:27+05:30,2026-01-07 02:12:32+05:30
18814,user_subscription_details::18814,1408,solo,Up to 4 lessons per month / 25-minute lesson,16,4,109.00,monthly,cancelled,2025-12-07 02:26:27+05:30,2026-01-07 02:12:33+05:30
18815,user_subscription_details::18815,5742,solo,Up to 4 lessons per month / 25-minute lesson,32,4,109.00,monthly,cancelled,2025-12-07 02:26:29+05:30,2026-01-07 02:12:32+05:30
18816,user_subscription_details::18816,5886,solo,Up to 4 lessons per month / 25-minute lesson,32,11,109.00,monthly,cancelled,2025-12-07 02:26:31+05:30,2026-01-07 02:12:33+05:30
18817,user_subscription_details::18817,6814,solo,Up to 4 lessons per month / 25-minute lesson,32,1,109.00,monthly,cancelled,2025-12-07 05:16:17+05:30,2026-01-06 02:36:05+05:30
18818,user_subscription_details::18818,5830,solo,Up to 4 lessons per month / 25-minute lesson,16,5,109.00,monthly,cancelled,2025-12-07 06:43:43+05:30,2025-12-28 17:23:50+05:30
18819,user_subscription_details::18819,5969,solo,Up to 4 lessons per month / 25-minute lesson,32,4,109.00,monthly,cancelled,2025-12-07 06:45:35+05:30,2026-01-06 02:35:06+05:30
18820,user_subscription_details::18820,5865,solo,Monthly,16,1,0.00,monthly,cancelled,2025-12-07 07:01:01+05:30,2026-01-07 07:02:00+05:30
18821,user_subscription_details::18821,5866,solo,Monthly,32,4,0.00,monthly,cancelled,2025-12-07 07:34:00+05:30,2026-01-07 07:34:00+05:30
18822,user_subscription_details::18822,7427,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-07 07:34:11+05:30,2026-01-06 02:35:06+05:30
18823,user_subscription_details::18823,4795,solo,Monthly_55,80,20,0.00,monthly,cancelled,2025-12-07 07:50:01+05:30,2026-01-07 07:51:10+05:30
18824,user_subscription_details::18824,7429,solo,Up to 4 lessons per month / 25-minute lesson,16,9,109.00,monthly,active,2025-12-07 09:37:31+05:30,2026-02-19 10:56:59+05:30
18825,user_subscription_details::18825,7430,solo,Up to 4 lessons per month / 25-minute lesson,32,0,109.00,monthly,cancelled,2025-12-07 10:40:22+05:30,2026-01-06 02:35:07+05:30
18826,user_subscription_details::18826,7431,solo,Up to 4 lessons per month / 25-minute lesson,32,6,109.00,monthly,cancelled,2025-12-07 10:44:20+05:30,2026-01-07 10:45:08+05:30
18827,user_subscription_details::18827,3862,solo,Monthly,32,24,0.00,monthly,cancelled,2025-12-07 11:06:01+05:30,2026-01-07 11:07:01+05:30
18828,user_subscription_details::18828,7432,solo,Monthly_40,32,0,0.00,monthly,cancelled,2025-12-07 11:21:08+05:30,2026-01-07 11:22:00+05:30
